SID,Familiarity,Trial,Repetition,AscLoc,SrcResp,Corr,RT,Confident,ImgName
47,2,10,2,1,1,1,4480.49,1,unknown_female09.jpg
47,2,11,2,3,3,1,2518.2,2,unknown_male19.jpg
47,2,12,1,4,4,1,1856.67,2,unknown_female11.jpg
47,2,13,2,3,1,0,2868.4,1,unknown_male08.jpg
47,2,14,1,4,3,0,2396.19,1,unknown_female08.jpg
47,2,15,1,1,1,1,3177.83,2,unknown_female01.jpg
47,2,16,1,2,2,1,3618.2,3,unknown_female21.jpg
47,2,17,2,4,4,1,2669.91,1,unknown_male18.jpg
47,2,18,2,1,1,1,2318.15,3,unknown_male24.jpg
47,2,19,2,3,3,1,3739.86,2,unknown_female15.jpg
47,2,20,2,2,2,1,2467.43,1,unknown_male06.jpg
47,2,21,2,1,2,0,4953.92,1,unknown_male09.jpg
47,2,22,1,2,2,1,3059.03,2,unknown_male07.jpg
47,2,23,2,3,3,1,5955.49,2,unknown_female20.jpg
47,2,24,2,2,2,1,4543.82,2,unknown_male05.jpg
47,2,25,1,3,4,0,2691.57,2,unknown_female23.jpg
47,2,26,2,1,3,0,1507.15,1,unknown_male16.jpg
47,2,27,1,3,2,0,2479.87,2,unknown_male10.jpg
47,2,28,1,1,1,1,1377.2,1,unknown_male22.jpg
47,2,29,2,4,3,0,1619.7,1,unknown_male12.jpg
47,2,30,1,4,4,1,4884.64,3,unknown_female19.jpg
47,2,31,2,2,2,1,3246.06,1,unknown_female24.jpg
47,2,32,1,1,3,0,1705.75,1,unknown_male02.jpg
47,2,33,1,3,3,1,2718.4,1,unknown_male20.jpg
47,2,34,2,4,4,1,2226.93,2,unknown_male13.jpg
47,2,35,1,2,2,1,3048.75,2,unknown_female06.jpg
47,2,36,1,4,4,1,3267.24,2,unknown_male04.jpg
47,2,37,1,1,1,1,3481.74,1,unknown_male15.jpg
47,2,38,1,1,3,0,2319.64,2,unknown_female17.jpg
47,2,39,2,2,2,1,5775.09,1,unknown_female05.jpg
47,2,40,1,3,1,0,3646.35,1,unknown_female13.jpg
47,2,41,2,2,3,0,2969.09,1,unknown_male03.jpg
47,2,42,2,4,4,1,2604.67,1,unknown_female10.jpg
47,2,43,1,2,3,0,2918.54,2,unknown_male17.jpg
47,2,44,1,3,3,1,2284.97,2,unknown_female16.jpg
47,2,45,1,2,4,0,3221.16,1,unknown_female18.jpg
47,2,46,2,1,1,1,2485.27,1,unknown_female04.jpg
47,2,47,1,1,1,1,4662.48,1,unknown_female12.jpg
47,2,48,2,1,4,0,2064.32,1,unknown_female02.jpg
48,1,1,1,4,3,0,3073.05,3,famous_female10.jpg
48,1,2,1,1,4,0,2100.34,2,famous_male12.jpg
48,1,3,2,3,3,1,1214.2,4,famous_female21.jpg
48,1,4,1,1,1,1,1667.82,2,famous_male14.jpg
48,1,5,2,3,3,1,2395.47,4,famous_male16.jpg
48,1,6,1,3,3,1,1300.77,4,famous_female05.jpg
48,1,7,2,1,1,1,1023.62,4,famous_male15.jpg
48,1,8,1,1,1,1,879.89,4,famous_male01.jpg
48,1,9,1,3,2,0,989.32,2,famous_male07.jpg
48,1,10,2,3,3,1,1806.18,3,famous_male23.jpg
48,1,11,2,2,1,0,1427.35,3,famous_male24.jpg
48,1,12,1,4,3,0,1657.77,2,famous_female04.jpg
48,1,13,2,4,4,1,861.25,4,famous_male05.jpg
48,1,14,2,2,3,0,949.91,3,famous_female01.jpg
48,1,15,1,2,2,1,862.82,4,famous_female16.jpg
48,1,16,2,1,1,1,3080.12,1,famous_female20.jpg
48,1,17,2,4,3,0,976.95,2,famous_female15.jpg
48,1,18,1,2,2,1,1134.78,3,famous_male20.jpg
48,1,19,2,4,4,1,739.36,4,famous_female11.jpg
48,1,20,2,3,3,1,1216.83,2,famous_male06.jpg
48,1,21,2,1,1,1,1084.46,4,famous_male03.jpg
48,1,22,1,3,3,1,1014.14,4,famous_male10.jpg
48,1,23,2,4,3,0,1153.79,4,famous_female06.jpg
48,1,24,1,4,4,1,1170.32,3,famous_female19.jpg
48,1,25,2,3,3,1,976.1,3,famous_female17.jpg
48,1,26,1,3,4,0,1923.76,1,famous_male18.jpg
48,1,27,2,4,4,1,1334.27,4,famous_male09.jpg
48,1,28,1,4,2,0,2046.4,3,famous_male19.jpg
48,1,29,2,2,3,0,2132.04,3,famous_female09.jpg
48,1,30,2,2,1,0,2959.41,1,famous_female14.jpg
48,1,31,1,2,3,0,2146.7,3,famous_female12.jpg
48,1,32,2,3,3,1,1393.57,4,famous_female18.jpg
48,1,33,1,1,1,1,1185.07,4,famous_female13.jpg
48,1,34,1,2,2,1,2534.86,2,famous_male04.jpg
48,1,35,1,4,4,1,1199.86,4,famous_male13.jpg
48,1,36,2,1,1,1,2139.11,4,famous_male22.jpg
48,1,37,1,3,2,0,6709.23,2,famous_female03.jpg
48,1,38,2,4,4,1,984.07,4,famous_male08.jpg
48,1,39,1,3,3,1,1979.53,3,famous_female02.jpg
48,1,40,2,1,1,1,1744.11,1,famous_female08.jpg
48,1,41,2,1,4,0,1892.03,3,famous_female23.jpg
48,1,42,1,4,4,1,901.26,4,famous_male11.jpg
48,1,43,1,2,2,1,1022.56,4,famous_male02.jpg
48,1,44,2,2,2,1,896.93,4,famous_male21.jpg
48,1,45,1,1,2,0,2226.8,2,famous_female07.jpg
48,1,46,1,1,3,0,3885.61,2,famous_female22.jpg
48,1,47,2,2,1,0,1813.84,1,famous_male17.jpg
48,1,48,1,2,3,0,1043.54,3,famous_female24.jpg
