SID,Trial,Familiarity,Repetition,AscLoc,SrcResp,Corr,RT,Confident,ImgName
28,54,2,2,3,3,1,2303.07,2,unknown_male10.jpg
28,55,1,2,2,2,1,890.86,4,famous_male19.jpg
28,56,2,1,4,1,0,2434.45,1,unknown_female15.jpg
28,57,1,1,4,4,1,3321.9,3,famous_male17.jpg
28,58,2,1,2,2,1,2578.29,4,unknown_female18.jpg
28,59,1,1,1,1,1,1361.79,3,famous_female09.jpg
28,60,2,2,3,1,0,1375.63,3,unknown_female12.jpg
28,61,2,2,1,3,0,1117.66,1,unknown_female01.jpg
28,62,2,1,2,4,0,3824.62,2,unknown_male19.jpg
28,63,2,2,1,3,0,1820.05,1,unknown_male02.jpg
28,64,2,2,4,1,0,2138.4,1,unknown_male11.jpg
28,65,1,1,4,3,0,6330.31,1,famous_female12.jpg
28,66,1,1,3,2,0,2406.63,3,famous_female06.jpg
28,67,2,2,1,1,1,1341.54,3,unknown_male17.jpg
28,68,1,1,4,4,1,1209.34,4,famous_male02.jpg
28,69,1,1,1,1,1,1211.56,4,famous_female08.jpg
28,70,1,1,3,3,1,1414.65,4,famous_female05.jpg
28,71,2,2,2,4,0,5207.1,1,unknown_male18.jpg
28,72,1,2,1,1,1,1242.99,4,famous_female10.jpg
28,73,1,2,3,3,1,2138.42,3,famous_female20.jpg
28,74,1,2,4,4,1,1413.19,4,famous_male06.jpg
28,75,1,2,3,3,1,4462.18,4,famous_male14.jpg
28,76,1,2,3,3,1,1158.19,4,famous_male13.jpg
28,77,1,2,1,1,1,839.18,4,famous_female03.jpg
28,78,1,2,1,1,1,922.95,4,famous_male12.jpg
28,79,1,1,3,3,1,898.42,4,famous_male05.jpg
28,80,1,1,1,3,0,2898.42,2,famous_male18.jpg
