SID,Familiarity,Trial,Repetition,Loc,Resp,Corr,RT,ImgName
6,2,48,1,4,4,1,581.65,nonwex2_11.png
6,2,49,2,1,1,1,547.19,nonwin8.png
6,1,50,2,2,2,1,640.76,wordin2_5.png
6,2,51,2,2,2,1,446.32,nonwin2_10.png
6,1,52,2,2,2,1,451.84,wordin9.png
6,1,53,1,3,3,1,441.41,wordin2_10.png
6,2,54,2,3,3,1,518.94,nonwex6.png
6,2,55,1,2,2,1,868.5,nonwex2.png
6,1,56,2,3,3,1,970.07,wordex2_6.png
6,2,57,1,3,3,1,591.62,nonwin9.png
6,1,58,1,2,2,1,701.18,wordex2.png
6,2,59,1,4,4,1,738.73,nonwin3.png
6,2,60,1,3,3,1,1048.28,nonwex3.png
6,2,61,1,2,2,1,797.84,nonwin1.png
6,1,62,2,3,3,1,515.34,wordex2_3.png
6,1,63,1,2,2,1,416.95,wordin2_9.png
6,2,64,2,1,1,1,670.5,nonwin2_3.png
6,1,65,1,4,4,1,668.03,wordex2_2.png
6,2,66,1,4,4,1,441.6,nonwin2_11.png
6,2,67,2,4,4,1,847.17,nonwin11.png
6,2,68,1,1,0,0,0,nonwin2_5.png
6,2,69,2,1,0,0,0,nonwex10.png
6,1,70,1,3,3,1,1199.82,wordin2_2.png
6,1,71,1,4,4,1,621.37,wordex4.png
6,2,72,2,1,1,1,418.93,nonwin6.png
6,1,73,1,4,4,1,392.47,wordex11.png
6,1,74,1,1,1,1,430.02,wordex12.png
6,2,75,2,4,4,1,467.54,nonwex2_7.png
6,2,76,2,2,2,1,961.12,nonwex2_6.png
6,2,77,2,4,4,1,542.66,nonwin2_4.png
6,1,78,1,4,4,1,516.23,wordin8.png
6,1,79,1,1,1,1,369.79,wordex2_1.png
6,1,80,1,2,1,0,767.34,wordin2_4.png
7,1,1,1,2,2,1,460.94,wordex2_10.png
7,2,2,1,3,3,1,754.5,nonwin9.png
7,1,3,1,3,3,1,776.07,wordex6.png
7,2,4,1,1,1,1,917.54,nonwin10.png
7,1,5,2,4,4,1,835.15,wordin2_12.png
7,2,6,1,2,2,1,928.7,nonwex2_3.png
7,1,7,2,2,2,1,982.26,wordin2_1.png
7,2,8,1,1,1,1,555.82,nonwin2_8.png
7,2,9,2,3,3,1,1041.37,nonwex2_11.png
7,2,10,2,3,3,1,822.9,nonwin1.png
7,1,11,2,2,2,1,900.48,wordex2_8.png
7,2,12,1,4,4,1,778.02,nonwin2_2.png
7,1,13,1,1,1,1,807.58,wordin2_4.png
7,1,14,2,1,1,1,781.12,wordex2_9.png
7,2,15,2,4,4,1,762.59,nonwex7.png
7,2,16,2,4,4,1,880.22,nonwex8.png
7,2,17,2,4,4,1,717.8,nonwin2.png
7,2,18,1,3,3,1,787.34,nonwin11.png
7,2,19,1,4,4,1,520.89,nonwex6.png
7,1,20,1,4,4,1,926.45,wordin2_11.png
7,1,21,1,3,3,1,980,wordex11.png
7,1,22,2,2,2,1,1001.49,wordex2_2.png
7,2,23,1,1,1,1,927.11,nonwex9.png
7,2,24,1,3,3,1,788.66,nonwin2_7.png
7,2,25,2,2,2,1,1186.19,nonwin2_4.png
7,1,26,2,3,3,1,799.76,wordin2_5.png
7,1,27,1,4,4,1,965.31,wordex12.png
7,1,28,2,1,1,1,850.98,wordex9.png
7,2,29,2,1,1,1,728.42,nonwin4.png
7,2,30,2,3,3,1,957.98,nonwin2_9.png
